Kota,Kecamatan,Kelurahan,Waktu Prakiraan,Suhu (°C),Kelembapan (%),Kondisi Cuaca,Kecepatan Angin (km/jam),Latitude,Longitude
Kabupaten Kuningan,Cigugur,Babakanmulya,2026-01-27 12:00:00,24,77,Hujan Ringan,9.8,-6.9612193777,108.436285044
Kabupaten Kuningan,Cigugur,Cigadung,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9866094369,108.4636779045
Kabupaten Kuningan,Cigugur,Cigugur,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9673164611,108.4577177111
Kabupaten Kuningan,Cigugur,Cileuleuy,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9777930203,108.447775927
Kabupaten Kuningan,Cigugur,Cipari,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9589693125,108.4646340527
Kabupaten Kuningan,Cigugur,Cisantana,2026-01-27 12:00:00,24,79,Hujan Ringan,13.6,-6.9345848944,108.4320402879
Kabupaten Kuningan,Cigugur,Gunungkeling,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9478519331,108.4647693901
Kabupaten Kuningan,Cigugur,Puncak,2026-01-27 12:00:00,24,77,Hujan Ringan,9.8,-6.9397511574,108.4156836047
Kabupaten Kuningan,Cigugur,Sukamulya,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9780137384,108.4597121745
Kabupaten Kuningan,Cigugur,Winduherang,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9660136374,108.4732686185
Kabupaten Kuningan,Cilebak,Bungurberes,2026-01-27 12:00:00,26,83,Hujan Ringan,7.3,-7.1385201076,108.602985448
Kabupaten Kuningan,Cilebak,Cilebak,2026-01-27 12:00:00,26,78,Hujan Ringan,9.6,-7.1351150673,108.5825459196
Kabupaten Kuningan,Cilebak,Cilimusari,2026-01-27 12:00:00,26,81,Hujan Ringan,9.6,-7.1033042204,108.5972049333
Kabupaten Kuningan,Cilebak,Jalatrang,2026-01-27 12:00:00,26,78,Hujan Ringan,9.6,-7.1303828958,108.5638664497
Kabupaten Kuningan,Cilebak,Legokherang,2026-01-27 12:00:00,26,79,Hujan Ringan,7.3,-7.1526851817,108.5761665443
Kabupaten Kuningan,Cilebak,Mandapajaya,2026-01-27 12:00:00,27,75,Hujan Ringan,7.3,-7.1774820986,108.5472150741
Kabupaten Kuningan,Cilebak,Patala,2026-01-27 12:00:00,26,78,Hujan Ringan,9.6,-7.1157303397,108.5866050311
Kabupaten Kuningan,Cilimus,Bandorasakulon,2026-01-27 12:00:00,24,79,Hujan Ringan,9.9,-6.8940898725,108.4591095326
Kabupaten Kuningan,Cilimus,Bandorasawetan,2026-01-27 12:00:00,25,75,Hujan Ringan,9.9,-6.8892081078,108.4916619544
Kabupaten Kuningan,Cilimus,Bojong,2026-01-27 12:00:00,26,76,Hujan Ringan,9.9,-6.8736961058,108.4931207694
Kabupaten Kuningan,Cilimus,Caracas,2026-01-27 12:00:00,26,78,Hujan Ringan,9.9,-6.8606586593,108.5042552955
Kabupaten Kuningan,Cilimus,Cibeureum,2026-01-27 12:00:00,25,79,Hujan Ringan,9.9,-6.8611715911,108.4664545922
Kabupaten Kuningan,Cilimus,Cilimus,2026-01-27 12:00:00,26,76,Hujan Ringan,9.9,-6.8704290427,108.5026915345
Kabupaten Kuningan,Cilimus,Kaliaren,2026-01-27 12:00:00,25,79,Hujan Ringan,9.9,-6.8609890137,108.4855410383
Kabupaten Kuningan,Cilimus,Linggaindah,2026-01-27 12:00:00,25,78,Hujan Ringan,9.9,-6.8711682151,108.4808046083
Kabupaten Kuningan,Cilimus,Linggajati,2026-01-27 12:00:00,24,80,Hujan Ringan,9.9,-6.8860862718,108.4505448431
Kabupaten Kuningan,Cilimus,Linggamekar,2026-01-27 12:00:00,25,78,Hujan Ringan,9.9,-6.8763535054,108.4847274071
Kabupaten Kuningan,Cilimus,Linggasana,2026-01-27 12:00:00,25,78,Hujan Ringan,9.9,-6.8849790845,108.4743899137
Kabupaten Kuningan,Cilimus,Sampora,2026-01-27 12:00:00,26,78,Hujan Ringan,9.9,-6.8505306636,108.5005601317
Kabupaten Kuningan,Cilimus,Setianegara,2026-01-27 12:00:00,24,80,Hujan Ringan,9.9,-6.8754904842,108.4542168311
Kabupaten Kuningan,Cimahi,Cikeusal,2026-01-27 12:00:00,29,72,Hujan Ringan,10.5,-6.9681902468,108.6868083217
Kabupaten Kuningan,Cimahi,Cileuya,2026-01-27 12:00:00,28,77,Hujan Ringan,10.5,-7.0284952163,108.6823777242
Kabupaten Kuningan,Cimahi,Cimahi,2026-01-27 12:00:00,29,73,Hujan Ringan,10.5,-6.9890849981,108.700219599
Kabupaten Kuningan,Cimahi,Cimulya,2026-01-27 12:00:00,28,76,Hujan Ringan,10.5,-7.0185818015,108.7284840116
Kabupaten Kuningan,Cimahi,Gunungsari,2026-01-27 12:00:00,29,73,Hujan Ringan,10.5,-7.006697254,108.7125977296
Kabupaten Kuningan,Cimahi,Kananga,2026-01-27 12:00:00,28,74,Hujan Ringan,10.5,-6.9879818674,108.6816036621
Kabupaten Kuningan,Cimahi,Margamukti,2026-01-27 12:00:00,28,76,Hujan Ringan,10.5,-7.0200725795,108.695203382
Kabupaten Kuningan,Cimahi,Mekarjaya,2026-01-27 12:00:00,29,70,Hujan Ringan,10.5,-6.9525342525,108.7113690291
Kabupaten Kuningan,Cimahi,Mulyajaya,2026-01-27 12:00:00,29,72,Hujan Ringan,10.5,-6.9733928279,108.7040994585
Kabupaten Kuningan,Cimahi,Sukajaya,2026-01-27 12:00:00,29,72,Hujan Ringan,10.5,-6.9663141808,108.7098657877
Kabupaten Kuningan,Ciniru,Cijemit,2026-01-27 12:00:00,27,71,Hujan Ringan,7.5,-7.0571279614,108.4999216596
Kabupaten Kuningan,Ciniru,Ciniru,2026-01-27 12:00:00,27,71,Hujan Ringan,7.5,-7.0444254706,108.5014845557
Kabupaten Kuningan,Ciniru,Cipedes,2026-01-27 12:00:00,27,73,Hujan Ringan,7.5,-7.064731909,108.5301273747
Kabupaten Kuningan,Ciniru,Gunungmanik,2026-01-27 12:00:00,27,70,Hujan Ringan,7.5,-7.0847540808,108.4964033241
Kabupaten Kuningan,Ciniru,Longkewang,2026-01-27 12:00:00,26,72,Hujan Ringan,6.0,-7.0224337377,108.4750954882
Kabupaten Kuningan,Ciniru,Mungkaldatar,2026-01-27 12:00:00,27,73,Hujan Ringan,6.0,-7.0175782689,108.4938440326
Kabupaten Kuningan,Ciniru,Pamupukan,2026-01-27 12:00:00,27,73,Hujan Ringan,7.5,-7.04799125,108.5287310331
Kabupaten Kuningan,Ciniru,Pinara,2026-01-27 12:00:00,27,73,Hujan Ringan,7.5,-7.081632409,108.5185936861
Kabupaten Kuningan,Ciniru,Rambatan,2026-01-27 12:00:00,26,72,Hujan Ringan,6.0,-7.0372361107,108.4826512084
Kabupaten Kuningan,Cipicung,Cimaranten,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9430165419,108.5317084563
Kabupaten Kuningan,Cipicung,Cipicung,2026-01-27 12:00:00,27,74,Hujan Ringan,8.4,-6.9433748776,108.5483836963
Kabupaten Kuningan,Cipicung,Karoya,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-6.9629298865,108.5506235844
Kabupaten Kuningan,Cipicung,Mekarsari,2026-01-27 12:00:00,27,74,Hujan Ringan,8.4,-6.9386819784,108.5383033122
Kabupaten Kuningan,Cipicung,Muncangela,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-6.9670767405,108.5459815119
Kabupaten Kuningan,Cipicung,Pamulihan,2026-01-27 12:00:00,27,73,Hujan Ringan,14.6,-6.9288161795,108.5390924467
Kabupaten Kuningan,Cipicung,Salareuma,2026-01-27 12:00:00,27,73,Hujan Ringan,14.6,-6.9329753299,108.5579916674
Kabupaten Kuningan,Cipicung,Suganangan,2026-01-27 12:00:00,28,72,Hujan Ringan,14.6,-6.9185725737,108.5758809112
Kabupaten Kuningan,Cipicung,Sukamukti,2026-01-27 12:00:00,27,74,Hujan Ringan,8.4,-6.9478045356,108.5618579457
Kabupaten Kuningan,Cipicung,Susukan,2026-01-27 12:00:00,27,74,Hujan Ringan,8.4,-6.9564435644,108.5530687211
Kabupaten Kuningan,Ciwaru,Andamui,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0383895174,108.6617541433
Kabupaten Kuningan,Ciwaru,Baok,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0444546609,108.6536269719
Kabupaten Kuningan,Ciwaru,Cilayung,2026-01-27 12:00:00,26,81,Hujan Ringan,9.6,-7.08296166,108.6148394081
Kabupaten Kuningan,Ciwaru,Citikur,2026-01-27 12:00:00,26,81,Hujan Ringan,9.6,-7.0933261568,108.6101120442
Kabupaten Kuningan,Ciwaru,Citundun,2026-01-27 12:00:00,26,83,Hujan Ringan,9.6,-7.1219847224,108.6338897143
Kabupaten Kuningan,Ciwaru,Ciwaru,2026-01-27 12:00:00,26,81,Hujan Ringan,9.6,-7.0781446674,108.626448415
Kabupaten Kuningan,Ciwaru,Garajati,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0556779874,108.6534474451
Kabupaten Kuningan,Ciwaru,Karangbaru,2026-01-27 12:00:00,26,81,Hujan Ringan,7.3,-7.0627380258,108.6479976252
Kabupaten Kuningan,Ciwaru,Lebakherang,2026-01-27 12:00:00,26,80,Hujan Ringan,9.6,-7.086836899,108.5993314729
Kabupaten Kuningan,Ciwaru,Linggajaya,2026-01-27 12:00:00,25,83,Hujan Ringan,7.3,-7.0919056238,108.6424598446
Kabupaten Kuningan,Ciwaru,Sagaranten,2026-01-27 12:00:00,25,83,Hujan Ringan,7.3,-7.1089969477,108.6382870411
Kabupaten Kuningan,Ciwaru,Sumberjaya,2026-01-27 12:00:00,26,83,Hujan Ringan,9.6,-7.1229615459,108.6175947146
Kabupaten Kuningan,Darma,Bakom,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-6.995298895,108.4081853577
Kabupaten Kuningan,Darma,Cageur,2026-01-27 12:00:00,26,69,Hujan Ringan,13.8,-7.054389341,108.4074450874
Kabupaten Kuningan,Darma,Cikupa,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-7.007371004,108.3952355285
Kabupaten Kuningan,Darma,Cimenga,2026-01-27 12:00:00,26,67,Hujan Ringan,13.8,-7.0786991346,108.4105994514
Kabupaten Kuningan,Darma,Cipasung,2026-01-27 12:00:00,25,71,Hujan Ringan,9.8,-7.020102596,108.3966216315
Kabupaten Kuningan,Darma,Darma,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-7.0034995506,108.4018151144
Kabupaten Kuningan,Darma,Gunungsirah,2026-01-27 12:00:00,24,75,Hujan Ringan,9.8,-6.9691000184,108.3912574475
Kabupaten Kuningan,Darma,Jagara,2026-01-27 12:00:00,25,71,Hujan Ringan,9.8,-7.0149584769,108.4148232447
Kabupaten Kuningan,Darma,Karanganyar,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-6.9958913227,108.3943328741
Kabupaten Kuningan,Darma,Karangsari,2026-01-27 12:00:00,24,75,Hujan Ringan,9.8,-6.9789079114,108.4104503678
Kabupaten Kuningan,Darma,Kawahmanuk,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-7.0103355943,108.3897520605
Kabupaten Kuningan,Darma,Paninggaran,2026-01-27 12:00:00,25,71,Hujan Ringan,9.8,-7.0230746249,108.403544168
Kabupaten Kuningan,Darma,Parung,2026-01-27 12:00:00,24,73,Hujan Ringan,9.8,-7.0028263518,108.3937103319
Kabupaten Kuningan,Darma,Sagarahiang,2026-01-27 12:00:00,23,78,Hujan Ringan,9.8,-6.9607822443,108.4107965879
Kabupaten Kuningan,Darma,Sakertabarat,2026-01-27 12:00:00,25,71,Hujan Ringan,9.8,-7.0367092186,108.4058104749
Kabupaten Kuningan,Darma,Sakertatimur,2026-01-27 12:00:00,25,71,Hujan Ringan,9.8,-7.0367783523,108.4161253473
Kabupaten Kuningan,Darma,Situsari,2026-01-27 12:00:00,24,75,Hujan Ringan,9.8,-6.9864493295,108.3981156102
Kabupaten Kuningan,Darma,Sukarasa,2026-01-27 12:00:00,26,69,Hujan Ringan,13.8,-7.0441483619,108.3942549733
Kabupaten Kuningan,Darma,Tugumulya,2026-01-27 12:00:00,26,67,Hujan Ringan,13.8,-7.0669167217,108.3991316061
Kabupaten Kuningan,Garawangi,Cikananga,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-7.0099241431,108.5498794354
Kabupaten Kuningan,Garawangi,Cirukem,2026-01-27 12:00:00,27,73,Hujan Ringan,6.0,-7.0300219868,108.5115738465
Kabupaten Kuningan,Garawangi,Citiusari,2026-01-27 12:00:00,27,75,Hujan Ringan,6.0,-6.9905174358,108.535896537
Kabupaten Kuningan,Garawangi,Garawangi,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-7.0004597995,108.5440854155
Kabupaten Kuningan,Garawangi,Gewok,2026-01-27 12:00:00,27,74,Hujan Ringan,6.0,-7.0350959209,108.5263318475
Kabupaten Kuningan,Garawangi,Kadatuan,2026-01-27 12:00:00,27,73,Hujan Ringan,6.0,-7.0163802509,108.5083737641
Kabupaten Kuningan,Garawangi,Karamatwangi,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-7.0047767127,108.5427182428
Kabupaten Kuningan,Garawangi,Kutakembaran,2026-01-27 12:00:00,27,74,Hujan Ringan,6.0,-7.0231977312,108.5357028788
Kabupaten Kuningan,Garawangi,Lengkong,2026-01-27 12:00:00,27,75,Hujan Ringan,6.0,-6.9923812277,108.5206244619
Kabupaten Kuningan,Garawangi,Mancagar,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-6.991462741,108.5428384928
Kabupaten Kuningan,Garawangi,Mekarmulya,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-6.9974250582,108.5562479417
Kabupaten Kuningan,Garawangi,Pakembangan,2026-01-27 12:00:00,27,74,Hujan Ringan,6.0,-7.0140899232,108.5262135994
Kabupaten Kuningan,Garawangi,Purwasari,2026-01-27 12:00:00,27,75,Hujan Ringan,6.0,-7.0002404719,108.528139275
Kabupaten Kuningan,Garawangi,Sukaimut,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-7.0106064831,108.544618809
Kabupaten Kuningan,Garawangi,Sukamulya,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-6.9951317563,108.55140993
Kabupaten Kuningan,Garawangi,Tambakbaya,2026-01-27 12:00:00,27,75,Hujan Ringan,8.4,-7.0091663216,108.5554770128
Kabupaten Kuningan,Garawangi,Tembong,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-7.0022020327,108.5106354538
Kabupaten Kuningan,Hantara,Bunigeulis,2026-01-27 12:00:00,26,70,Hujan Ringan,13.8,-7.0535412834,108.4280075951
Kabupaten Kuningan,Hantara,Cikondang,2026-01-27 12:00:00,27,69,Hujan Ringan,7.5,-7.0744954834,108.4505399419
Kabupaten Kuningan,Hantara,Citapen,2026-01-27 12:00:00,27,69,Hujan Ringan,7.5,-7.0711652375,108.483121138
Kabupaten Kuningan,Hantara,Hantara,2026-01-27 12:00:00,26,70,Hujan Ringan,7.5,-7.0524803853,108.452951636
Kabupaten Kuningan,Hantara,Pakapasangirang,2026-01-27 12:00:00,26,70,Hujan Ringan,7.5,-7.0440930702,108.462316252
Kabupaten Kuningan,Hantara,Pakapasanhilir,2026-01-27 12:00:00,27,71,Hujan Ringan,7.5,-7.0574851863,108.4753018486
Kabupaten Kuningan,Hantara,Pasiragung,2026-01-27 12:00:00,27,69,Hujan Ringan,7.5,-7.0767224806,108.4660728949
Kabupaten Kuningan,Hantara,Tundagan,2026-01-27 12:00:00,26,68,Hujan Ringan,13.8,-7.0661985202,108.4331458145
Kabupaten Kuningan,Jalaksana,Babakanmulya,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.920906506,108.4663470181
Kabupaten Kuningan,Jalaksana,Ciniru,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9152591059,108.5014034632
Kabupaten Kuningan,Jalaksana,Jalaksana,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.9237802298,108.4842429949
Kabupaten Kuningan,Jalaksana,Maniskidul,2026-01-27 12:00:00,25,75,Hujan Ringan,9.9,-6.9083484128,108.49048157
Kabupaten Kuningan,Jalaksana,Manislor,2026-01-27 12:00:00,25,75,Hujan Ringan,9.9,-6.9027065707,108.4901942881
Kabupaten Kuningan,Jalaksana,Nanggerang,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9208575943,108.4956954514
Kabupaten Kuningan,Jalaksana,Padamenak,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9172590523,108.4898545605
Kabupaten Kuningan,Jalaksana,Peusing,2026-01-27 12:00:00,24,77,Hujan Ringan,9.9,-6.8976374056,108.4727803079
Kabupaten Kuningan,Jalaksana,Sadamantra,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.9150103349,108.480048452
Kabupaten Kuningan,Jalaksana,Sangkanerang,2026-01-27 12:00:00,24,79,Hujan Ringan,9.9,-6.9075494651,108.4446134804
Kabupaten Kuningan,Jalaksana,Sayana,2026-01-27 12:00:00,24,79,Hujan Ringan,9.9,-6.9008371891,108.4483032135
Kabupaten Kuningan,Jalaksana,Sembawa,2026-01-27 12:00:00,24,77,Hujan Ringan,9.9,-6.9087836825,108.4730933076
Kabupaten Kuningan,Jalaksana,Sidamulya,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.9271688524,108.4655793996
Kabupaten Kuningan,Jalaksana,Sindangbarang,2026-01-27 12:00:00,26,74,Hujan Ringan,9.9,-6.9335563873,108.5153644535
Kabupaten Kuningan,Jalaksana,Sukamukti,2026-01-27 12:00:00,24,77,Hujan Ringan,9.9,-6.9232948263,108.4413409872
Kabupaten Kuningan,Japara,Cengal,2026-01-27 12:00:00,27,73,Hujan Ringan,14.6,-6.9162324033,108.5479218798
Kabupaten Kuningan,Japara,Cikeleng,2026-01-27 12:00:00,28,71,Hujan Ringan,14.6,-6.9106039038,108.5688685959
Kabupaten Kuningan,Japara,Citapen,2026-01-27 12:00:00,26,73,Hujan Ringan,9.9,-6.8994038969,108.5323290952
Kabupaten Kuningan,Japara,Dukuhdalem,2026-01-27 12:00:00,26,74,Hujan Ringan,9.9,-6.9210065604,108.51549735
Kabupaten Kuningan,Japara,Garatengah,2026-01-27 12:00:00,25,75,Hujan Ringan,9.9,-6.9086686918,108.5052055728
Kabupaten Kuningan,Japara,Japara,2026-01-27 12:00:00,26,73,Hujan Ringan,9.9,-6.9016639184,108.5178780176
Kabupaten Kuningan,Japara,Kalimati,2026-01-27 12:00:00,28,70,Hujan Ringan,14.6,-6.9061032262,108.5923667236
Kabupaten Kuningan,Japara,Rajadanu,2026-01-27 12:00:00,26,74,Hujan Ringan,9.9,-6.9247280761,108.5264884267
Kabupaten Kuningan,Japara,Singkup,2026-01-27 12:00:00,26,73,Hujan Ringan,9.9,-6.9121142487,108.5254716911
Kabupaten Kuningan,Japara,Wano,2026-01-27 12:00:00,26,73,Hujan Ringan,9.9,-6.9078920009,108.5316946554
Kabupaten Kuningan,Kadugede,Babatan,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-7.00128072,108.4522426358
Kabupaten Kuningan,Kadugede,Bayuning,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-6.9924688797,108.4462437101
Kabupaten Kuningan,Kadugede,Ciherang,2026-01-27 12:00:00,24,75,Hujan Ringan,9.8,-6.9836719005,108.4294272964
Kabupaten Kuningan,Kadugede,Ciketak,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-7.0105841972,108.4592290104
Kabupaten Kuningan,Kadugede,Cipondok,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-6.994996217,108.4556320051
Kabupaten Kuningan,Kadugede,Cisukadana,2026-01-27 12:00:00,24,75,Hujan Ringan,9.8,-6.9766207205,108.4280924521
Kabupaten Kuningan,Kadugede,Kadugede,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-7.0107362176,108.4559136066
Kabupaten Kuningan,Kadugede,Margabakti,2026-01-27 12:00:00,26,70,Hujan Ringan,7.5,-7.04066952,108.4449274002
Kabupaten Kuningan,Kadugede,Nangka,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-7.0090919686,108.4696311596
Kabupaten Kuningan,Kadugede,Sindangjawa,2026-01-27 12:00:00,26,72,Hujan Ringan,6.0,-7.0286187353,108.4565553306
Kabupaten Kuningan,Kadugede,Tinggar,2026-01-27 12:00:00,25,73,Hujan Ringan,6.0,-6.9875274449,108.4383828301
Kabupaten Kuningan,Kadugede,Windujanten,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9960470402,108.4640999736
Kabupaten Kuningan,Kalimanggis,Cipancur,2026-01-27 12:00:00,28,72,Hujan Ringan,8.4,-6.9613034523,108.6347606191
Kabupaten Kuningan,Kalimanggis,Kalimanggiskulon,2026-01-27 12:00:00,28,75,Hujan Ringan,8.4,-6.9657443021,108.6052784415
Kabupaten Kuningan,Kalimanggis,Kalimanggiswetan,2026-01-27 12:00:00,28,72,Hujan Ringan,8.4,-6.9567735004,108.6141967217
Kabupaten Kuningan,Kalimanggis,Kertawana,2026-01-27 12:00:00,28,72,Hujan Ringan,8.4,-6.9450739127,108.6337051098
Kabupaten Kuningan,Kalimanggis,Partawangunan,2026-01-27 12:00:00,28,72,Hujan Ringan,8.4,-6.9587670428,108.6200613427
Kabupaten Kuningan,Kalimanggis,Wanasaraya,2026-01-27 12:00:00,29,70,Hujan Ringan,22.0,-6.9318541738,108.64828045
Kabupaten Kuningan,Karangkancana,Cihanjaro,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0469589292,108.690656258
Kabupaten Kuningan,Karangkancana,Jabranti,2026-01-27 12:00:00,25,85,Hujan Ringan,7.3,-7.1304532552,108.68391502
Kabupaten Kuningan,Karangkancana,Kaduagung,2026-01-27 12:00:00,25,83,Hujan Ringan,7.3,-7.1063338218,108.6562963272
Kabupaten Kuningan,Karangkancana,Karangkancana,2026-01-27 12:00:00,25,84,Hujan Ringan,7.3,-7.097668401,108.6783778802
Kabupaten Kuningan,Karangkancana,Margacina,2026-01-27 12:00:00,25,84,Hujan Ringan,7.3,-7.133447088,108.6572899376
Kabupaten Kuningan,Karangkancana,Segong,2026-01-27 12:00:00,26,81,Hujan Ringan,7.3,-7.0770810817,108.6474591298
Kabupaten Kuningan,Karangkancana,Simpayjaya,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0606487704,108.6953692418
Kabupaten Kuningan,Karangkancana,Sukasari,2026-01-27 12:00:00,27,79,Hujan Ringan,7.3,-7.0579400903,108.6762704098
Kabupaten Kuningan,Karangkancana,Tanjungkerta,2026-01-27 12:00:00,26,82,Hujan Ringan,7.3,-7.0761013745,108.6754663798
Kabupaten Kuningan,Kramatmulya,Bojong,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9442751545,108.5080734806
Kabupaten Kuningan,Kramatmulya,Cibentang,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9395619336,108.4794310908
Kabupaten Kuningan,Kramatmulya,Cikaso,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9371625104,108.4973106499
Kabupaten Kuningan,Kramatmulya,Cikubangsari,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9537173915,108.5208547765
Kabupaten Kuningan,Kramatmulya,Cilaja,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9502924087,108.5105949796
Kabupaten Kuningan,Kramatmulya,Cilowa,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9453504144,108.4925259571
Kabupaten Kuningan,Kramatmulya,Gandasoli,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.9348375722,108.4689087598
Kabupaten Kuningan,Kramatmulya,Gereba,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9526451368,108.5029890278
Kabupaten Kuningan,Kramatmulya,Kalapagunung,2026-01-27 12:00:00,25,76,Hujan Ringan,9.9,-6.9351387272,108.4829672914
Kabupaten Kuningan,Kramatmulya,Karangmangu,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9307522258,108.5036044947
Kabupaten Kuningan,Kramatmulya,Kramatmulya,2026-01-27 12:00:00,26,75,Hujan Ringan,9.9,-6.9336019901,108.48997916
Kabupaten Kuningan,Kramatmulya,Pajambon,2026-01-27 12:00:00,24,76,Hujan Ringan,6.0,-6.9383834545,108.4515098734
Kabupaten Kuningan,Kramatmulya,Ragawacana,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9420488855,108.4688360998
Kabupaten Kuningan,Kramatmulya,Widarasari,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.946420652,108.5210237225
Kabupaten Kuningan,Kuningan,Ancaran,2026-01-27 12:00:00,27,74,Hujan Ringan,6.0,-6.9686890653,108.5150756935
Kabupaten Kuningan,Kuningan,Awirarangan,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9830551828,108.4907219554
Kabupaten Kuningan,Kuningan,Cibinuang,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-7.0017698001,108.4789078788
Kabupaten Kuningan,Kuningan,Cigintung,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9609751953,108.4858413132
Kabupaten Kuningan,Kuningan,Cijoho,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9715762989,108.4973715256
Kabupaten Kuningan,Kuningan,Ciporang,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9656949552,108.499800523
Kabupaten Kuningan,Kuningan,Cirendang,2026-01-27 12:00:00,25,75,Hujan Ringan,6.0,-6.9528173564,108.4801928782
Kabupaten Kuningan,Kuningan,Citangtu,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-7.0018530219,108.492355475
Kabupaten Kuningan,Kuningan,Karangtawang,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9898457963,108.5071516934
Kabupaten Kuningan,Kuningan,Kasturi,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9515509596,108.4936825125
Kabupaten Kuningan,Kuningan,Kedungarum,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.960392174,108.5013933129
Kabupaten Kuningan,Kuningan,Kuningan,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9787989401,108.4770700241
Kabupaten Kuningan,Kuningan,Padarek,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9594817659,108.5122823324
Kabupaten Kuningan,Kuningan,Purwawinangun,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9723261173,108.4825838351
Kabupaten Kuningan,Kuningan,Winduhaji,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9873881811,108.4986541357
Kabupaten Kuningan,Kuningan,Windusengkahan,2026-01-27 12:00:00,26,74,Hujan Ringan,6.0,-6.9814311197,108.5035205268
Kabupaten Kuningan,Lebakwangi,Bendungan,2026-01-27 12:00:00,28,77,Hujan Ringan,8.4,-7.001104406,108.5896149399
Kabupaten Kuningan,Lebakwangi,Cinagara,2026-01-27 12:00:00,27,76,Hujan Ringan,8.4,-7.0276310005,108.5871782387
Kabupaten Kuningan,Lebakwangi,Cineumbeuy,2026-01-27 12:00:00,27,78,Hujan Ringan,8.4,-7.0282925014,108.593304212
